index,season,player,team,innings,runs,balls,strike_rate,dismissals,average
169116,2009/10,AA Jhunjhunwala,Rajasthan Royals,10,183,166,110.24,9.0,20.33
169124,2009/10,YK Pathan,Rajasthan Royals,14,333,201,165.67,12.0,27.75
169141,2009/10,P Dogra,Rajasthan Royals,8,107,106,100.94,8.0,13.38
169198,2009/10,AD Mascarenhas,Rajasthan Royals,2,12,10,120.0,1.0,12.0
169204,2009/10,A Uniyal,Rajasthan Royals,2,4,7,57.14,1.0,4.0
169205,2009/10,SK Warne,Rajasthan Royals,6,10,20,50.0,5.0,2.0
169210,2009/10,RS Bopara,Kings XI Punjab,9,248,214,115.89,8.0,31.0
169213,2009/10,MS Bisla,Kings XI Punjab,10,218,177,123.16,10.0,21.8
169222,2009/10,KC Sangakkara,Kings XI Punjab,12,357,256,139.45,12.0,29.75
169243,2009/10,Yuvraj Singh,Kings XI Punjab,14,259,201,128.86,12.0,21.58
169249,2009/10,DPMD Jayawardene,Kings XI Punjab,13,445,300,148.33,11.0,40.45
169250,2009/10,IK Pathan,Kings XI Punjab,13,276,186,148.39,8.0,34.5
169294,2009/10,M Kaif,Kings XI Punjab,3,28,30,93.33,3.0,9.33
169303,2009/10,PP Chawla,Kings XI Punjab,6,62,59,105.08,5.0,12.4
169306,2009/10,RR Powar,Kings XI Punjab,2,5,8,62.5,1.0,5.0
169313,2009/10,S Sreesanth,Kings XI Punjab,3,27,21,128.57,0.0,27.0
169334,2009/10,YA Abdulla,Kings XI Punjab,1,0,1,0.0,0.0,0.0
169335,2009/10,G Gambhir,Delhi Daredevils,10,277,218,127.06,9.0,30.78
169336,2009/10,V Sehwag,Delhi Daredevils,14,356,219,162.56,14.0,25.43
169343,2009/10,TM Dilshan,Delhi Daredevils,6,44,53,83.02,6.0,7.33
169346,2009/10,AB de Villiers,Delhi Daredevils,7,111,119,93.28,7.0,15.86
169383,2009/10,KD Karthik,Delhi Daredevils,14,278,238,116.81,13.0,21.38
169412,2009/10,M Manhas,Delhi Daredevils,8,157,149,105.37,4.0,39.25
169454,2009/10,MF Maharoof,Delhi Daredevils,4,31,23,134.78,3.0,10.33
169456,2009/10,JH Kallis,Royal Challengers Bangalore,16,572,491,116.5,12.0,47.67
169458,2009/10,SP Goswami,Royal Challengers Bangalore,1,8,10,80.0,1.0,8.0
169474,2009/10,MK Pandey,Royal Challengers Bangalore,13,249,226,110.18,12.0,20.75
169484,2009/10,V Kohli,Royal Challengers Bangalore,13,307,212,144.81,11.0,27.91
169493,2009/10,EJG Morgan,Royal Challengers Bangalore,4,35,30,116.67,3.0,11.67
169501,2009/10,R Dravid,Royal Challengers Bangalore,11,256,199,128.64,9.0,28.44
169531,2009/10,RV Uthappa,Royal Challengers Bangalore,14,374,218,171.56,12.0,31.17
169563,2009/10,RE van der Merwe,Royal Challengers Bangalore,1,1,2,50.0,1.0,1.0
169567,2009/10,P Kumar,Royal Challengers Bangalore,3,4,8,50.0,2.0,2.0
169830,2009/10,M Vijay,Chennai Super Kings,15,458,294,155.78,13.0,35.23
169832,2009/10,ML Hayden,Chennai Super Kings,16,346,279,124.01,17.0,20.35
169843,2009/10,SK Raina,Chennai Super Kings,16,528,365,144.66,12.0,44.0
169846,2009/10,S Badrinath,Chennai Super Kings,15,356,302,117.88,11.0,32.36
169860,2009/10,JM Kemp,Chennai Super Kings,2,26,24,108.33,2.0,13.0
169863,2009/10,MS Dhoni,Chennai Super Kings,11,287,210,136.67,9.0,31.89
169893,2009/10,JA Morkel,Chennai Super Kings,11,199,132,150.76,8.0,24.88
169923,2009/10,R Ashwin,Chennai Super Kings,6,30,40,75.0,4.0,7.5
169924,2009/10,L Balaji,Chennai Super Kings,3,18,20,90.0,2.0,9.0
169939,2009/10,M Muralitharan,Chennai Super Kings,1,1,2,50.0,1.0,1.0
169941,2009/10,S Tyagi,Chennai Super Kings,1,3,4,75.0,0.0,3.0
169953,2009/10,SA Asnodkar,Rajasthan Royals,1,5,4,125.0,2.0,2.5
170563,2009/10,WP Saha,Kolkata Knight Riders,6,67,53,126.42,3.0,22.33
170608,2009/10,LR Shukla,Kolkata Knight Riders,2,36,26,138.46,2.0,18.0
170619,2009/10,RS Gavaskar,Kolkata Knight Riders,1,2,8,25.0,1.0,2.0
170633,2009/10,SE Bond,Kolkata Knight Riders,1,1,2,50.0,1.0,1.0
170637,2009/10,M Kartik,Kolkata Knight Riders,2,22,22,100.0,2.0,11.0
170642,2009/10,I Sharma,Kolkata Knight Riders,2,6,17,35.29,1.0,6.0
170786,2009/10,KA Pollard,Mumbai Indians,14,273,147,185.71,12.0,22.75
170793,2009/10,DJ Bravo,Mumbai Indians,8,61,53,115.09,7.0,8.71
170861,2009/10,A Mishra,Delhi Daredevils,7,39,51,76.47,4.0,9.75
170870,2009/10,PJ Sangwan,Delhi Daredevils,2,10,14,71.43,1.0,10.0
170883,2009/10,S Ladda,Delhi Daredevils,2,0,9,0.0,1.0,0.0
170884,2009/10,DP Nannes,Delhi Daredevils,2,4,13,30.77,1.0,4.0
170905,2009/10,MJ Lumb,Rajasthan Royals,11,278,189,147.09,11.0,25.27
170938,2009/10,DR Martyn,Rajasthan Royals,1,19,24,79.17,1.0,19.0
171006,2009/10,S Narwal,Rajasthan Royals,3,14,12,116.67,2.0,7.0
171008,2009/10,M Morkel,Rajasthan Royals,2,9,16,56.25,1.0,9.0
171023,2009/10,MM Patel,Rajasthan Royals,2,4,5,80.0,1.0,4.0
171026,2009/10,SK Trivedi,Rajasthan Royals,4,20,14,142.86,2.0,10.0
171098,2009/10,DA Warner,Delhi Daredevils,11,282,189,149.21,10.0,28.2
171201,2009/10,R Bhatia,Delhi Daredevils,3,24,17,141.18,3.0,8.0
171223,2009/10,PA Patel,Chennai Super Kings,4,72,79,91.14,4.0,18.0
171463,2009/10,RP Singh,Deccan Chargers,5,9,19,47.37,2.0,4.5
171514,2009/10,AB Barath,Kings XI Punjab,3,42,42,100.0,2.0,21.0
171566,2009/10,Bipul Sharma,Kings XI Punjab,2,9,7,128.57,0.0,9.0
171590,2009/10,FY Fazal,Rajasthan Royals,9,164,153,107.19,8.0,20.5
171673,2009/10,AC Voges,Rajasthan Royals,7,181,143,126.57,4.0,45.25
171945,2009/10,Z Khan,Mumbai Indians,3,24,13,184.62,1.0,24.0
172072,2009/10,MD Mishra,Deccan Chargers,11,166,144,115.28,11.0,15.09
172186,2009/10,Y Venugopal Rao,Deccan Chargers,4,34,43,79.07,4.0,8.5
172282,2009/10,MC Henriques,Delhi Daredevils,1,11,5,220.0,1.0,11.0
172291,2009/10,Y Nagar,Delhi Daredevils,1,1,6,16.67,1.0,1.0
172305,2009/10,UT Yadav,Delhi Daredevils,1,3,4,75.0,0.0,3.0
172429,2009/10,J Theron,Kings XI Punjab,2,2,5,40.0,2.0,1.0
172547,2009/10,MS Gony,Chennai Super Kings,1,2,6,33.33,1.0,2.0
172573,2009/10,CH Gayle,Kolkata Knight Riders,9,292,184,158.7,9.0,32.44
172699,2009/10,S Dhawan,Mumbai Indians,10,191,170,112.35,10.0,19.1
172919,2009/10,MV Boucher,Royal Challengers Bangalore,2,13,10,130.0,1.0,13.0
172952,2009/10,GJ Bailey,Chennai Super Kings,1,18,27,66.67,1.0,18.0
173309,2009/10,SJ Srivastava,Kings XI Punjab,2,1,2,50.0,1.0,1.0
173675,2009/10,R Sharma,Deccan Chargers,4,29,26,111.54,3.0,9.67
173803,2009/10,Mandeep Singh,Kolkata Knight Riders,2,4,11,36.36,2.0,2.0
173879,2009/10,DJ Hussey,Kolkata Knight Riders,6,94,86,109.3,4.0,23.5
174004,2009/10,K Goel,Kings XI Punjab,2,18,20,90.0,1.0,18.0
174031,2009/10,B Lee,Kings XI Punjab,3,11,9,122.22,1.0,11.0
174112,2009/10,KM Jadhav,Delhi Daredevils,5,76,56,135.71,3.0,25.33
174139,2009/10,AB McDonald,Delhi Daredevils,3,65,52,125.0,0.0,65.0
174264,2009/10,R Vinay Kumar,Royal Challengers Bangalore,5,27,32,84.38,4.0,6.75
174275,2009/10,DW Steyn,Royal Challengers Bangalore,4,13,17,76.47,4.0,3.25
174290,2009/10,A Kumble,Royal Challengers Bangalore,5,6,11,54.55,0.0,6.0
174411,2009/10,SW Tait,Rajasthan Royals,2,12,13,92.31,1.0,12.0
174526,2009/10,KB Arun Karthik,Chennai Super Kings,1,3,5,60.0,0.0,3.0
174532,2009/10,T Thushara,Chennai Super Kings,2,10,11,90.91,1.0,10.0
174757,2009/10,KAJ Roach,Deccan Chargers,1,10,9,111.11,1.0,10.0
174797,2009/10,PD Collingwood,Delhi Daredevils,7,203,156,130.13,5.0,40.6
174996,2009/10,AB Agarkar,Kolkata Knight Riders,4,40,29,137.93,1.0,40.0
175024,2009/10,CK Langeveldt,Kolkata Knight Riders,1,0,1,0.0,1.0,0.0
175027,2009/10,SE Marsh,Kings XI Punjab,4,147,114,128.95,3.0,49.0
175133,2009/10,VS Malik,Kings XI Punjab,1,6,5,120.0,1.0,6.0
175373,2009/10,KP Pietersen,Royal Challengers Bangalore,7,236,158,149.37,4.0,59.0
175376,2009/10,CL White,Royal Challengers Bangalore,5,48,33,145.45,2.0,24.0
176415,2009/10,SR Watson,Rajasthan Royals,5,185,113,163.72,5.0,37.0
176481,2009/10,AS Raut,Rajasthan Royals,5,56,48,116.67,2.0,28.0
176695,2009/10,RJ Harris,Deccan Chargers,5,45,39,115.38,4.0,11.25
176726,2009/10,PP Ojha,Deccan Chargers,3,3,8,37.5,3.0,1.0
177057,2009/10,DL Vettori,Delhi Daredevils,3,33,27,122.22,1.0,33.0
177164,2009/10,LRPL Taylor,Royal Challengers Bangalore,7,88,75,117.33,4.0,22.0
177200,2009/10,A Mithun,Royal Challengers Bangalore,1,5,4,125.0,1.0,5.0
177208,2009/10,KP Appanna,Royal Challengers Bangalore,2,2,3,66.67,1.0,2.0
177320,2009/10,AP Dole,Rajasthan Royals,2,34,22,154.55,2.0,17.0
177423,2009/10,DR Smith,Deccan Chargers,3,22,25,88.0,2.0,11.0
177434,2009/10,AA Bilakhia,Deccan Chargers,1,2,4,50.0,1.0,2.0
177554,2009/10,MEK Hussey,Chennai Super Kings,3,37,44,84.09,2.0,18.5
177695,2009/10,AN Ahmed,Mumbai Indians,1,4,7,57.14,0.0,4.0
178007,2009/10,BB McCullum,Kolkata Knight Riders,5,114,109,104.59,4.0,28.5
178486,2009/10,JP Duminy,Mumbai Indians,7,157,131,119.85,5.0,31.4
178677,2009/10,RS Sodhi,Kings XI Punjab,1,4,2,200.0,0.0,4.0
178801,2009/10,DE Bollinger,Chennai Super Kings,2,18,16,112.5,0.0,18.0
179044,2009/10,AB Dinda,Kolkata Knight Riders,1,0,1,0.0,1.0,0.0
179047,2009/10,BAW Mendis,Kolkata Knight Riders,1,1,1,100.0,0.0,1.0
179051,2009/10,S Sriram,Royal Challengers Bangalore,1,27,30,90.0,1.0,27.0
179275,2009/10,A Nehra,Delhi Daredevils,2,23,20,115.0,1.0,23.0
179761,2009/10,B Sumanth,Deccan Chargers,4,35,37,94.59,1.0,35.0
179896,2009/10,C Madan,Mumbai Indians,1,15,19,78.95,1.0,15.0
180268,2009/10,Iqbal Abdulla,Kolkata Knight Riders,1,0,1,0.0,0.0,0.0
180371,2009/10,AG Paunikar,Rajasthan Royals,1,0,1,0.0,1.0,0.0
181031,2009/10,MR Marsh,Deccan Chargers,2,28,30,93.33,2.0,14.0
181164,2009/10,AM Nayar,Mumbai Indians,3,58,51,113.73,2.0,29.0
181300,2009/10,Pankaj Singh,Royal Challengers Bangalore,1,1,2,50.0,1.0,1.0
181361,2009/10,AJ Finch,Rajasthan Royals,1,21,21,100.0,1.0,21.0
182134,2009/10,STR Binny,Mumbai Indians,1,8,5,160.0,1.0,8.0
182604,2009/10,S Anirudha,Chennai Super Kings,2,30,18,166.67,1.0,30.0
182745,2009/10,Harmeet Singh,Deccan Chargers,1,0,1,0.0,2.0,0.0
183197,2009/10,CRD Fernando,Mumbai Indians,1,2,2,100.0,0.0,2.0
183198,2009/10,SL Malinga,Mumbai Indians,1,1,1,100.0,0.0,1.0
183200,2011,S Anirudha,Chennai Super Kings,5,83,75,110.67,4.0,20.75
183202,2011,M Vijay,Chennai Super Kings,16,434,339,128.02,16.0,27.12
183207,2011,SK Raina,Chennai Super Kings,16,438,324,135.19,14.0,31.29
183264,2011,MS Dhoni,Chennai Super Kings,13,392,246,159.35,9.0,43.56
183305,2011,JA Morkel,Chennai Super Kings,12,138,102,135.29,6.0,23.0
183317,2011,SB Styris,Chennai Super Kings,1,5,2,250.0,0.0,5.0
183321,2011,MS Bisla,Kolkata Knight Riders,5,72,90,80.0,5.0,14.4
183325,2011,JH Kallis,Kolkata Knight Riders,14,424,379,111.87,12.0,35.33
183376,2011,YK Pathan,Kolkata Knight Riders,11,283,200,141.5,10.0,28.3
183400,2011,MK Tiwary,Kolkata Knight Riders,13,359,324,110.8,7.0,51.29
183416,2011,EJG Morgan,Kolkata Knight Riders,9,137,117,117.09,9.0,15.22
183423,2011,G Gambhir,Kolkata Knight Riders,15,378,317,119.24,11.0,34.36
183425,2011,LR Shukla,Kolkata Knight Riders,1,14,10,140.0,1.0,14.0
183440,2011,Iqbal Abdulla,Kolkata Knight Riders,2,15,12,125.0,0.0,15.0
183443,2011,R Bhatia,Kolkata Knight Riders,6,25,23,108.7,3.0,8.33
183444,2011,S Dhawan,Deccan Chargers,14,400,310,129.03,12.0,33.33
183445,2011,IR Jaggi,Deccan Chargers,2,28,38,73.68,2.0,14.0
183474,2011,KC Sangakkara,Deccan Chargers,13,358,291,123.02,13.0,27.54
183477,2011,B Chipli,Deccan Chargers,13,207,170,121.76,8.0,25.88
183492,2011,JP Duminy,Deccan Chargers,10,205,175,117.14,10.0,20.5
183507,2011,DT Christian,Deccan Chargers,13,190,158,120.25,11.0,17.27
183523,2011,DB Ravi Teja,Deccan Chargers,9,183,144,127.08,7.0,26.14
183551,2011,DW Steyn,Deccan Chargers,5,36,35,102.86,4.0,9.0
183562,2011,A Mishra,Deccan Chargers,9,68,49,138.78,4.0,17.0
183563,2011,I Sharma,Deccan Chargers,4,4,5,80.0,0.0,4.0
183565,2011,AG Paunikar,Rajasthan Royals,4,49,55,89.09,4.0,12.25
183569,2011,R Dravid,Rajasthan Royals,12,343,313,109.58,11.0,31.18
183601,2011,J Botha,Rajasthan Royals,9,230,198,116.16,5.0,46.0
183644,2011,LRPL Taylor,Rajasthan Royals,11,181,151,119.87,5.0,36.2
183681,2011,BB McCullum,Kochi Tuskers Kerala,13,357,272,131.25,13.0,27.46
183682,2011,VVS Laxman,Kochi Tuskers Kerala,3,44,41,107.32,3.0,14.67
183738,2011,DPMD Jayawardene,Kochi Tuskers Kerala,13,299,260,115.0,13.0,23.0
183752,2011,BJ Hodge,Kochi Tuskers Kerala,14,285,234,121.79,8.0,35.62
183776,2011,RA Jadeja,Kochi Tuskers Kerala,12,283,228,124.12,9.0,31.44
183796,2011,RV Gomez,Kochi Tuskers Kerala,8,46,51,90.2,5.0,9.2
183798,2011,PA Patel,Kochi Tuskers Kerala,13,202,182,110.99,10.0,20.2
183805,2011,MA Agarwal,Royal Challengers Bangalore,7,141,120,117.5,7.0,20.14
183806,2011,TM Dilshan,Royal Challengers Bangalore,10,226,180,125.56,8.0,28.25
183814,2011,V Kohli,Royal Challengers Bangalore,16,557,459,121.35,12.0,46.42
183842,2011,AB de Villiers,Royal Challengers Bangalore,13,312,243,128.4,9.0,34.67
183875,2011,SS Tiwary,Royal Challengers Bangalore,13,187,186,100.54,8.0,23.38
183921,2011,AUK Pathan,Royal Challengers Bangalore,5,33,16,206.25,4.0,8.25
183926,2011,DA Warner,Delhi Daredevils,13,324,275,117.82,13.0,24.92
183928,2011,V Sehwag,Delhi Daredevils,11,424,239,177.41,11.0,38.55
183934,2011,UBT Chand,Delhi Daredevils,2,2,12,16.67,2.0,1.0
183936,2011,AJ Finch,Delhi Daredevils,6,47,46,102.17,6.0,7.83
183955,2011,NV Ojha,Delhi Daredevils,14,160,161,99.38,13.0,12.31
183969,2011,Y Venugopal Rao,Delhi Daredevils,14,336,281,119.57,12.0,28.0
184015,2011,IK Pathan,Delhi Daredevils,12,150,138,108.7,8.0,18.75
184016,2011,RE van der Merwe,Delhi Daredevils,4,14,16,87.5,0.0,14.0
184021,2011,M Morkel,Delhi Daredevils,5,40,24,166.67,2.0,20.0
184023,2011,UT Yadav,Delhi Daredevils,2,1,6,16.67,1.0,1.0
184029,2011,AB Dinda,Delhi Daredevils,1,0,5,0.0,1.0,0.0
184036,2011,DJ Jacobs,Mumbai Indians,6,92,88,104.55,6.0,15.33
184040,2011,SR Tendulkar,Mumbai Indians,16,553,490,112.86,13.0,42.54
184044,2011,AT Rayudu,Mumbai Indians,16,395,350,112.86,14.0,28.21
184077,2011,RG Sharma,Mumbai Indians,13,372,299,124.41,11.0,33.82
184144,2011,AC Gilchrist,Kings XI Punjab,14,383,293,130.72,14.0,27.36
184146,2011,SE Marsh,Kings XI Punjab,13,504,344,146.51,12.0,42.0
184148,2011,PC Valthaty,Kings XI Punjab,14,463,337,137.39,13.0,35.62
184153,2011,KD Karthik,Kings XI Punjab,13,282,220,128.18,11.0,25.64
184161,2011,AM Nayar,Kings XI Punjab,9,61,67,91.04,7.0,8.71
184166,2011,Sunny Singh,Kings XI Punjab,5,43,31,138.71,4.0,10.75
184182,2011,R McLaren,Kings XI Punjab,4,90,97,92.78,3.0,30.0
184197,2011,PP Chawla,Kings XI Punjab,6,48,55,87.27,3.0,16.0
184250,2011,P Kumar,Kings XI Punjab,7,27,31,87.1,3.0,9.0
184268,2011,NJ Rimmington,Kings XI Punjab,1,1,1,100.0,0.0,1.0
184269,2011,GC Smith,Pune Warriors,4,42,51,82.35,4.0,10.5
184270,2011,M Manhas,Pune Warriors,10,114,123,92.68,10.0,11.4
184282,2011,JD Ryder,Pune Warriors,13,292,197,148.22,13.0,22.46
184317,2011,RV Uthappa,Pune Warriors,13,264,206,128.16,10.0,26.4
184321,2011,Yuvraj Singh,Pune Warriors,13,343,261,131.42,10.0,34.3
184770,2011,AL Menaria,Rajasthan Royals,10,180,152,118.42,9.0,20.0
184790,2011,AM Rahane,Rajasthan Royals,7,120,98,122.45,6.0,20.0
185075,2011,S Badrinath,Chennai Super Kings,12,396,312,126.92,7.0,56.57
185411,2011,R Vinay Kumar,Kochi Tuskers Kerala,7,50,47,106.38,6.0,8.33
185416,2011,S Sreesanth,Kochi Tuskers Kerala,3,1,9,11.11,2.0,0.5
185433,2011,RP Singh,Kochi Tuskers Kerala,4,2,4,50.0,3.0,0.67
185507,2011,MD Mishra,Pune Warriors,5,67,60,111.67,4.0,16.75
185529,2011,WD Parnell,Pune Warriors,5,37,39,94.87,3.0,12.33
185537,2011,R Sharma,Pune Warriors,5,24,21,114.29,3.0,8.0
185557,2011,S Sohal,Deccan Chargers,10,249,190,131.05,10.0,24.9
185698,2011,Z Khan,Royal Challengers Bangalore,2,21,24,87.5,2.0,10.5
185750,2011,CA Pujara,Royal Challengers Bangalore,3,34,32,106.25,3.0,11.33
185785,2011,JJ van der Wath,Royal Challengers Bangalore,3,18,16,112.5,2.0,9.0
185790,2011,R Ninan,Royal Challengers Bangalore,1,3,5,60.0,1.0,3.0
185791,2011,DL Vettori,Royal Challengers Bangalore,4,23,28,82.14,1.0,23.0
185800,2011,S Aravind,Royal Challengers Bangalore,2,13,8,162.5,0.0,13.0
185882,2011,SR Watson,Rajasthan Royals,11,330,253,130.43,10.0,33.0
186296,2011,MEK Hussey,Chennai Super Kings,14,492,413,119.13,12.0,41.0
186647,2011,MS Gony,Deccan Chargers,2,0,2,0.0,1.0,0.0
186984,2011,MS Wade,Delhi Daredevils,3,22,33,66.67,3.0,7.33
187017,2011,JR Hopes,Delhi Daredevils,8,196,158,124.05,5.0,39.2
187047,2011,FY Fazal,Rajasthan Royals,2,19,19,100.0,2.0,9.5
187053,2011,AS Raut,Rajasthan Royals,4,60,58,103.45,3.0,20.0
187107,2011,SK Warne,Rajasthan Royals,4,10,20,50.0,2.0,5.0
187114,2011,A Singh,Rajasthan Royals,2,1,4,25.0,2.0,0.5
187116,2011,SW Tait,Rajasthan Royals,2,10,10,100.0,1.0,10.0
187117,2011,SK Trivedi,Rajasthan Royals,1,0,2,0.0,1.0,0.0
187479,2011,CL White,Deccan Chargers,6,104,109,95.41,4.0,26.0
187625,2011,Y Nagar,Delhi Daredevils,10,111,100,111.0,7.0,15.86
187659,2011,TD Paine,Pune Warriors,2,10,26,38.46,2.0,5.0
187702,2011,M Kartik,Pune Warriors,2,12,15,80.0,1.0,12.0
187752,2011,SB Wagh,Pune Warriors,2,2,3,66.67,2.0,1.0
187754,2011,AC Thomas,Pune Warriors,2,1,4,25.0,0.0,1.0
187758,2011,JEC Franklin,Mumbai Indians,5,107,78,137.18,2.0,53.5
187849,2011,A Symonds,Mumbai Indians,9,135,138,97.83,4.0,33.75
187952,2011,KM Jadhav,Kochi Tuskers Kerala,4,18,23,78.26,3.0,6.0
187994,2011,RR Powar,Kochi Tuskers Kerala,3,11,13,84.62,1.0,11.0
188079,2011,Shakib Al Hasan,Kolkata Knight Riders,3,29,22,131.82,2.0,14.5
188104,2011,B Lee,Kolkata Knight Riders,4,5,9,55.56,3.0,1.67
188123,2011,L Balaji,Kolkata Knight Riders,2,4,2,200.0,0.0,4.0
188252,2011,SA Asnodkar,Rajasthan Royals,1,9,9,100.0,1.0,9.0
188278,2011,STR Binny,Rajasthan Royals,2,37,31,119.35,1.0,37.0
188355,2011,DH Yagnik,Rajasthan Royals,4,16,22,72.73,1.0,16.0
188373,2011,R Sathish,Mumbai Indians,3,25,34,73.53,2.0,12.5
188497,2011,KA Pollard,Mumbai Indians,12,146,132,110.61,10.0,14.6
188614,2011,R Ashwin,Chennai Super Kings,2,2,6,33.33,2.0,1.0
188617,2011,Joginder Sharma,Chennai Super Kings,1,0,1,0.0,1.0,0.0
188619,2011,S Randiv,Chennai Super Kings,1,2,4,50.0,1.0,2.0
188623,2011,DE Bollinger,Chennai Super Kings,1,0,1,0.0,0.0,0.0
188639,2011,BJ Haddin,Kolkata Knight Riders,1,18,11,163.64,1.0,18.0
188765,2011,CH Gayle,Royal Challengers Bangalore,12,608,332,183.13,9.0,67.56
189074,2011,DJ Hussey,Kings XI Punjab,8,64,63,101.59,6.0,10.67
189117,2011,RJ Harris,Kings XI Punjab,7,31,39,79.49,5.0,6.2
189462,2011,NLTC Perera,Kochi Tuskers Kerala,2,23,27,85.19,2.0,11.5
189475,2011,M Muralitharan,Kochi Tuskers Kerala,1,5,7,71.43,0.0,5.0
189714,2011,MK Pandey,Pune Warriors,9,246,229,107.42,9.0,27.33
189777,2011,NL McCullum,Pune Warriors,2,26,22,118.18,1.0,26.0
189813,2011,JE Taylor,Pune Warriors,2,3,3,100.0,1.0,3.0
190054,2011,A Mithun,Royal Challengers Bangalore,4,27,20,135.0,3.0,9.0
190056,2011,J Syed Mohammad,Royal Challengers Bangalore,2,15,12,125.0,0.0,15.0
190153,2011,MR Marsh,Pune Warriors,3,50,49,102.04,2.0,25.0
190548,2011,SP Goswami,Kolkata Knight Riders,4,29,29,100.0,4.0,7.25
190641,2011,RN ten Doeschate,Kolkata Knight Riders,3,107,73,146.58,2.0,53.5
190739,2011,TR Birt,Delhi Daredevils,5,75,58,129.31,5.0,15.0
190904,2011,Harbhajan Singh,Mumbai Indians,8,103,72,143.06,3.0,34.33
190906,2011,SL Malinga,Mumbai Indians,2,8,9,88.89,3.0,2.67
190910,2011,AG Murtaza,Mumbai Indians,1,2,5,40.0,0.0,2.0
191143,2011,M Kaif,Royal Challengers Bangalore,4,41,33,124.24,3.0,13.67
191275,2011,Harpreet Singh,Pune Warriors,2,14,20,70.0,1.0,14.0
191403,2011,M Klinger,Kochi Tuskers Kerala,4,73,76,96.05,4.0,18.25
191482,2011,B Akhil,Kochi Tuskers Kerala,1,13,9,144.44,1.0,13.0
191613,2011,Bipul Sharma,Kings XI Punjab,3,23,18,127.78,1.0,23.0
193192,2011,AC Blizzard,Mumbai Indians,6,120,87,137.93,6.0,20.0
193260,2011,TL Suman,Mumbai Indians,6,65,51,127.45,6.0,10.83
193338,2011,AA Jhunjhunwala,Pune Warriors,2,10,18,55.56,2.0,5.0
193681,2011,MV Boucher,Kolkata Knight Riders,2,6,6,100.0,1.0,6.0
193803,2011,I Malhotra,Deccan Chargers,1,7,4,175.0,0.0,7.0
194171,2011,L Ablish,Kings XI Punjab,1,0,2,0.0,0.0,0.0
194495,2011,CA Ingram,Delhi Daredevils,3,21,25,84.0,2.0,10.5
194595,2011,AB Agarkar,Delhi Daredevils,1,7,6,116.67,1.0,7.0
194615,2011,S Nadeem,Delhi Daredevils,1,0,1,0.0,1.0,0.0
194743,2011,P Parameswaran,Kochi Tuskers Kerala,1,1,1,100.0,0.0,1.0
194914,2011,Mandeep Singh,Kings XI Punjab,5,47,41,114.63,4.0,11.75
194922,2011,SD Chitnis,Kings XI Punjab,1,9,9,100.0,1.0,9.0
194945,2011,SJ Srivastava,Kings XI Punjab,2,4,3,133.33,0.0,4.0
195023,2011,CJ Ferguson,Pune Warriors,4,48,54,88.89,2.0,24.0
195465,2011,SC Ganguly,Pune Warriors,3,50,59,84.75,2.0,25.0
195726,2011,DS Kulkarni,Mumbai Indians,1,2,4,50.0,1.0,2.0
195739,2011,MM Patel,Mumbai Indians,1,0,1,0.0,1.0,0.0
196199,2011,AB McDonald,Delhi Daredevils,1,8,7,114.29,1.0,8.0
196313,2011,OA Shah,Kochi Tuskers Kerala,2,26,15,173.33,2.0,13.0
196548,2011,LA Pomersbach,Royal Challengers Bangalore,4,51,39,130.77,4.0,12.75
196609,2011,KB Arun Karthik,Royal Challengers Bangalore,2,7,8,87.5,2.0,3.5
196621,2011,MJ Lumb,Deccan Chargers,1,0,2,0.0,1.0,0.0
197060,2011,S Sriram,Delhi Daredevils,1,4,7,57.14,1.0,4.0
197112,2011,VR Aaron,Delhi Daredevils,1,0,5,0.0,0.0,0.0
197175,2011,PR Shah,Rajasthan Royals,1,5,5,100.0,1.0,5.0
197181,2011,JDP Oram,Rajasthan Royals,1,0,3,0.0,1.0,0.0
197201,2011,AA Chavan,Rajasthan Royals,1,1,3,33.33,1.0,1.0
197216,2011,ND Doshi,Rajasthan Royals,1,0,13,0.0,1.0,0.0
197400,2011,B Kumar,Pune Warriors,1,1,1,100.0,0.0,1.0
197740,2011,CK Langeveldt,Royal Challengers Bangalore,1,8,8,100.0,1.0,8.0
197810,2011,WP Saha,Chennai Super Kings,2,68,63,107.94,1.0,68.0
197894,2011,Y Gnaneswara Rao,Kochi Tuskers Kerala,1,19,17,111.76,1.0,19.0
198094,2011,S Rana,Pune Warriors,1,18,15,120.0,1.0,18.0
198664,2011,BA Bhatt,Kings XI Punjab,1,0,5,0.0,1.0,0.0
198824,2011,DJ Bravo,Chennai Super Kings,2,11,6,183.33,1.0,11.0
199945,2011,AN Ahmed,Mumbai Indians,1,18,13,138.46,0.0,18.0
200213,2012,F du Plessis,Chennai Super Kings,12,398,305,130.49,12.0,33.17
200216,2012,M Vijay,Chennai Super Kings,13,336,267,125.84,13.0,25.85
200218,2012,SK Raina,Chennai Super Kings,18,441,326,135.28,17.0,25.94
200251,2012,DJ Bravo,Chennai Super Kings,16,371,262,141.6,8.0,46.38
200278,2012,JA Morkel,Chennai Super Kings,12,107,69,155.07,7.0,15.29
200288,2012,S Badrinath,Chennai Super Kings,9,196,181,108.29,7.0,28.0
200298,2012,MS Dhoni,Chennai Super Kings,17,358,278,128.78,12.0,29.83
200311,2012,RA Jadeja,Chennai Super Kings,14,191,151,126.49,12.0,15.92
